FRANCA,SP,4
GOVERNADOR VALADARES,MG,4
IPATINGA,MG,4
ITAGUAI,RJ,4
ITAJAI,SC,4
ITAPECERICA DA SERRA,SP,4
LAJEADO,RS,4
LORENA,SP,4
NOSSA SENHORA DO SOCORRO,SE,4
PALHOÇA,SC,4
PARAUAPEBAS,PA,4
PARNAÍBA,PI,4
PETROLINA,PE,4
PINDAMONHANGABA,SP,4
RIO BRANCO,AC,4
SANTA MARIA,RS,4
SETE LAGOAS,MG,4
TUBARÃO,SC,4
VITÓRIA DE SANTO ANTÃO,PE,4
ARIQUEMES,RO,3
BARRETOS,SP,3
CACHOEIRINHA,RS,3
CAJAMAR,SP,3
CASTANHAL,PA,3
CATALÃO,GO,3
CATANDUVA,SP,3
DOURADOS,MS,3
GUARAPARI,ES,3
ITU,SP,3
ITUMBIARA,GO,3
JATAÍ,GO,3
LUZIÂNIA,GO,3
MINEIROS,GO,3
NILÓPOLIS,RJ,3
NOVA IGUAÇU,RJ,3
PATOS DE MINAS,MG,3
PORTO FELIZ,SP,3
PORTO UNIÃO,SC,3
RONDONÓPOLIS,MT,3
TERESÓPOLIS,RJ,3
VALINHOS,SP,3
VITÓRIA DA CONQUISTA,BA,3
CAPÃO DA CANOA,RS,2
JALES,SP,2
JI-PARANÁ,RO,2
SÃO JOÃO DEL REI,MG,2
ALFENAS,MG,2
AMPARO,SP,2
ANDRADINA,SP,2
APUCARANA,PR,2
ARACATI,CE,2
ARACRUZ,ES,2
ARAGUAINA,TO,2
ARARANGUA,SC,2
ARARAS,SP,2
ARARUAMA,RJ,2
ARAXÁ,MG,2
ATIBAIA,SP,2
BALSAS,MA,2
BARBACENA,MG,2
BARRA DO PIRAI,RJ,2
BARRA MANSA,RJ,2
BATATAIS,SP,2
BENTO GONÇALVES,RS,2
BOITUVA,SP,2
CÁCERES,MT,2
CACHOEIRA DO SUL,RS,2
CACHOEIRO DE ITAPEMIRIM,ES,2
CALDAS NOVAS,GO,2
CAMPO BOM,RS,2
CAMPO LARGO,PR,2
CASTRO,PR,2
CATAGUASES,MG,2
COLATINA,ES,2
CUBATÃO,SP,2
FERNANDOPOLIS,SP,2
GARANHUNS,PE,2
GUARAPUAVA,PR,2
ILHÉUS,BA,2
ITABIRA,MG,2
ITANHAÉM,SP,2
ITAPETININGA,SP,2
ITAPEVI,SP,2
ITATIBA,SP,2
ITUIUTABA,MG,2
JANDIRA,SP,2
JAÚ,SP,2
LAVRAS,MG,2
LIMOEIRO DO NORTE,CE,2
MARACANAÚ,CE,2
MATÃO,SP,2
NOVA PETRÓPOLIS,RS,2
OURINHOS,SP,2
PARAGOMINAS,PA,2
PARANAGUÁ,PR,2
PARANAVAÍ,PR,2
PASSO FUNDO,RS,2
PATOS,PB,2
PAULÍNIA,SP,2
PRIMAVERA DO LESTE,MT,2
QUIXADÁ,CE,2
RIO DAS OSTRAS,RJ,2
RIO DO SUL,SC,2
SANTA CRUZ DO SUL,RS,2
SANTO ÂNGELO,RS,2
SANTO ANTÔNIO DE JESUS,BA,2
SÃO JOÃO DA BOA VISTA,SP,2
SÃO ROQUE,SP,2
SERRINHA,BA,2
SERTÃOZINHO,SP,2
SINOP,MT,2
SORRISO,MT,2
SUMARÉ,SP,2
TANGARÁ DA SERRA,MT,2
TATUÍ,SP,2
TEÓFILO OTONI,MG,2
TOLEDO,PR,2
TRÊS CORAÇÕES,MG,2
TUCURUÍ,PA,2
VALENÇA,RJ,2
VALPARAÍSO DE GOIÁS,GO,2
VIDEIRA,SC,2
VILHENA,RO,2
XINGUARA,PA,2
ADAMANTINA,SP,1
AFOGADOS DA INGAZEIRA,PE,1
ALAGOINHAS,BA,1
ALÉM PARAIBA,MG,1
ALTAMIRA,PA,1
AQUIDAUANA,MS,1
ARCOS,MG,1
ARCOVERDE,PE,1
ARMAÇÃO DOS BÚZIOS,RJ,1
ASSIS,SP,1
AVARE,SP,1
BAGE,RS,1
BARIRI,SP,1
BEBEDOURO,SP,1
BIRIGUI,SP,1
BOM JESUS DO ITABAPOANA,RJ,1
BROTAS,SP,1
CAÇADOR,SC,1
CACOAL,RO,1
CAJATI,SP,1
CAMBUI,MG,1
CAMPO MOURÃO,PR,1
CANOINHAS,SC,1
CAPIVARI,SP,1
CASA BRANCA,SP,1
CAXAMBU,MG,1
CESARIO LANGE,SP,1
CIANORTE,PR,1
CONCORDIA,SC,1
CÓRREGO FUNDO,MG,1
CRUZEIRO,SP,1
CRUZEIRO DO SUL,AC,1
CURITIBANOS,SC,1
ERECHIM,RS,1
ESPIRITO SANTO DO PINHAL,SP,1
EUNÁPOLIS,BA,1
FORMIGA,MG,1
FORMOSA,GO,1
FRAIBURGO,SC,1
FRANCISCO BELTRÃO,PR,1
GOIATUBA,GO,1
GRAMADO,RS,1
GUAXUPE,MG,1
IBIPORÃ,PR,1
IGARAPAVA,SP,1
ILHA SOLTEIRA,SP,1
ITAJUBÁ,MG,1
ITAPERUNA,RJ,1
ITAPEVA,SP,1
ITAPIRA,SP,1
ITÁPOLIS,SP,1
IVAIPORÃ,PR,1
IVINHEMA,MS,1
JABOTICABAL,SP,1
JAGUARIAÍVA,PR,1
LEME,SP,1
LINS,SP,1
LUÍS EDUARDO MAGALHÃES,BA,1
MANHUAÇU,MG,1
MARATAÍZES,ES,1
MOCOCA,SP,1
MOGI MIRIM,SP,1
MONTE ALTO,SP,1
MURIAÉ,MG,1
NOVA SERRANA,MG,1
OLÍMPIA,SP,1
OLIVEIRA,MG,1
OTACÍLIO COSTA,SC,1
OURO PRETO,MG,1
PALMEIRA DAS MISSÕES,RS,1
PARÁ DE MINAS,MG,1
PARACAMBI,RJ,1
PASSOS,MG,1
PEDERNEIRAS,SP,1
PEDRO LEOPOLDO,MG,1
PIRAJU,SP,1
PIÚMA,ES,1
PIUMHI,MG,1
PLANALTINA,GO,1
PORTO SEGURO,BA,1
PRESIDENTE EPITÁCIO,SP,1
REMÍGIO,PB,1
ROLIM DE MOURA,RO,1
SANTA BÁRBARA,MG,1
SANTA CRUZ DAS PALMEIRAS,SP,1
SANTA CRUZ DO RIO PARDO,SP,1
SANTA FÉ DO SUL,SP,1
SANTA ROSA,RS,1
SANTO ANTÔNIO DA PLATINA,PR,1
SANTO ANTÔNIO DO MONTE,MG,1
SÃO JOSÉ DO RIO PARDO,SP,1
SÃO LOURENÇO,MG,1
SÃO LOURENÇO DA MATA,PE,1
SÃO LUIZ GONZAGA,RS,1
SÃO MATEUS,ES,1
SÃO MIGUEL DO OESTE,SC,1
SÃO PEDRO,SP,1
SÃO SEBASTIÃO DO PARAÍSO,MG,1
SOCORRO,SP,1
TORRES,RS,1
TRÊS COROAS,RS,1
TRÊS PASSOS,RS,1
TUPÃ,SP,1
UBATUBA,SP,1
UMUARAMA,PR,1
UNAÍ,MG,1
VARGEM GRANDE DO SUL,SP,1
VASSOURAS,RJ,1
VIAMÃO,RS,1
VIÇOSA,MG,1
VOTUPORANGA,SP,1
Fonte: Filme B Box Office - Pesquisa: Filme B,Fonte: Filme B Box Office - Pesquisa: Filme B,Fonte: Filme B Box Office - Pesquisa: Filme B
"Observações: * Segundo o IBGE, Brasília é o único município do DF, e inclui a população das cidades-satélite de Taguatinga, Gama e Sobradinho. Portanto incluímos os números/cinemas dessas localidades nos totais acima.","Observações: * Segundo o IBGE, Brasília é o único município do DF, e inclui a população das cidades-satélite de Taguatinga, Gama e Sobradinho. Portanto incluímos os números/cinemas dessas localidades nos totais acima.","Observações: * Segundo o IBGE, Brasília é o único município do DF, e inclui a população das cidades-satélite de Taguatinga, Gama e Sobradinho. Portanto incluímos os números/cinemas dessas localidades nos totais acima."
,Topo da página,
